"data","denominazione_regione","totale_casi","terapia_intensiva","ricoverati_con_sintomi","totale_casi_lag","incremento","PL_area_non_critica","PL_terapia_intensiva","popolazione","nuovi_vaccinati","vaccinati","incidenza","saturazione_ti","saturazione_area_non_critica","casi_soglia_50","casi_soglia_150","casi_soglia_250","vaccinati_suscettibili","suscettibili","casi_soglia_50_suscettibili","casi_soglia_150_suscettibili","casi_soglia_250_suscettibili","soglia_50_effettiva","soglia_150_effettiva","soglia_250_effettiva","moltiplicatore_vaccini","soglia_50_equivalente","soglia_150_equivalente","soglia_250_equivalente","indicatore_stress"
2020-06-16,"Calabria",1162,0,18,1159,3,821,151,1877728,NA,NA,0.16,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Campania",4613,2,57,4833,-220,3832,569,5679759,NA,NA,-3.87,0,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Emilia-Romagna",28097,11,180,27946,151,6538,760,4445549,NA,NA,3.4,0.01,0.03,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Friuli Venezia Giulia",3297,0,14,3284,13,1277,175,1198753,NA,NA,1.08,0,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Lazio",7967,38,308,7851,116,6421,943,5720796,NA,NA,2.03,0.04,0.05,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Liguria",9891,2,76,9834,57,1670,214,1509805,NA,NA,3.78,0.01,0.05,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Lombardia",92060,69,1902,90581,1479,6369,1416,9966992,NA,NA,14.84,0.05,0.3,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Marche",6763,0,19,6747,16,951,209,1501406,NA,NA,1.07,0,0.02,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Molise",439,0,1,438,1,176,39,296547,NA,NA,0.34,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"P.A. Bolzano",2611,1,8,2604,7,391,100,533715,NA,NA,1.31,0.01,0.02,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"P.A. Trento",4448,0,2,4439,9,517,60,544745,NA,NA,1.65,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Piemonte",31090,28,472,30890,200,5824,628,4273210,NA,NA,4.68,0.04,0.08,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Puglia",4516,2,48,4512,4,2799,462,3926931,NA,NA,0.1,0,0.02,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Sardegna",1365,0,13,1361,4,1602,216,1598225,NA,NA,0.25,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Sicilia",3460,4,32,3454,6,2918,644,4840876,NA,NA,0.12,0.01,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Toscana",10191,14,34,10145,46,5033,570,3668333,NA,NA,1.25,0.02,0.01,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Umbria",1437,1,8,1435,2,671,97,865013,NA,NA,0.23,0.01,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Valle d'Aosta",1191,0,6,1191,0,67,23,123895,NA,NA,0,0,0.09,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"Veneto",19221,1,36,19191,30,6000,1000,4852453,NA,NA,0.62,0,0.01,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Abruzzo",3281,2,61,3266,15,1324,185,1285256,NA,NA,1.17,0.01,0.05,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Basilicata",401,1,0,400,1,342,88,547579,NA,NA,0.18,0.01,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Calabria",1162,0,18,1159,3,821,151,1877728,NA,NA,0.16,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Campania",4614,2,48,4834,-220,3832,569,5679759,NA,NA,-3.87,0,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Emilia-Romagna",28111,11,173,27970,141,6538,760,4445549,NA,NA,3.17,0.01,0.03,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Friuli Venezia Giulia",3299,0,16,3286,13,1277,175,1198753,NA,NA,1.08,0,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Lazio",7977,38,284,7869,108,6421,943,5720796,NA,NA,1.89,0.04,0.04,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Liguria",9896,2,73,9854,42,1670,214,1509805,NA,NA,2.78,0.01,0.04,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Lombardia",92302,59,1796,90680,1622,6369,1416,9966992,NA,NA,16.27,0.04,0.28,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Marche",6764,0,21,6750,14,951,209,1501406,NA,NA,0.93,0,0.02,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Molise",440,0,1,439,1,176,39,296547,NA,NA,0.34,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"P.A. Bolzano",2611,1,8,2604,7,391,100,533715,NA,NA,1.31,0.01,0.02,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"P.A. Trento",4449,0,2,4439,10,517,60,544745,NA,NA,1.84,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Piemonte",31131,25,448,30916,215,5824,628,4273210,NA,NA,5.03,0.04,0.08,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Puglia",4516,2,46,4512,4,2799,462,3926931,NA,NA,0.1,0,0.02,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Sardegna",1366,0,11,1361,5,1602,216,1598225,NA,NA,0.31,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Sicilia",3462,3,25,3455,7,2918,644,4840876,NA,NA,0.14,0,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Toscana",10193,14,33,10148,45,5033,570,3668333,NA,NA,1.23,0.02,0.01,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Umbria",1437,2,7,1436,1,671,97,865013,NA,NA,0.12,0.02,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Valle d'Aosta",1191,0,5,1191,0,67,23,123895,NA,NA,0,0,0.07,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"Veneto",19225,1,37,19194,31,6000,1000,4852453,NA,NA,0.64,0,0.01,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Abruzzo",3281,2,58,3267,14,1324,185,1285256,NA,NA,1.09,0.01,0.04,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Basilicata",401,1,0,401,0,342,88,547579,NA,NA,0,0.01,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Calabria",1165,0,18,1161,4,821,151,1877728,NA,NA,0.21,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Campania",4615,6,52,4837,-222,3832,569,5679759,NA,NA,-3.91,0.01,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Emilia-Romagna",28143,11,159,27995,148,6538,760,4445549,NA,NA,3.33,0.01,0.02,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Friuli Venezia Giulia",3301,1,15,3287,14,1277,175,1198753,NA,NA,1.17,0.01,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Lazio",7986,38,261,7889,97,6421,943,5720796,NA,NA,1.7,0.04,0.04,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Liguria",9903,2,70,9864,39,1670,214,1509805,NA,NA,2.58,0.01,0.04,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Lombardia",92518,60,1673,90932,1586,6369,1416,9966992,NA,NA,15.91,0.04,0.26,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Marche",6768,0,19,6751,17,951,209,1501406,NA,NA,1.13,0,0.02,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Molise",440,0,1,439,1,176,39,296547,NA,NA,0.34,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"P.A. Bolzano",2613,2,8,2606,7,391,100,533715,NA,NA,1.31,0.02,0.02,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"P.A. Trento",4457,0,2,4441,16,517,60,544745,NA,NA,2.94,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Piemonte",31162,25,397,30958,204,5824,628,4273210,NA,NA,4.77,0.04,0.07,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Puglia",4519,1,34,4513,6,2799,462,3926931,NA,NA,0.15,0,0.01,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Sardegna",1367,0,10,1362,5,1602,216,1598225,NA,NA,0.31,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Sicilia",3464,3,24,3455,9,2918,644,4840876,NA,NA,0.19,0,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Toscana",10195,13,23,10158,37,5033,570,3668333,NA,NA,1.01,0.02,0,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Umbria",1437,2,5,1436,1,671,97,865013,NA,NA,0.12,0.02,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Valle d'Aosta",1191,0,5,1191,0,67,23,123895,NA,NA,0,0,0.07,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"Veneto",19233,1,33,19199,34,6000,1000,4852453,NA,NA,0.7,0,0.01,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Abruzzo",3280,1,53,3271,9,1324,185,1285256,NA,NA,0.7,0.01,0.04,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Basilicata",401,1,0,401,0,342,88,547579,NA,NA,0,0.01,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Calabria",1165,0,18,1161,4,821,151,1877728,NA,NA,0.21,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Campania",4615,3,47,4608,7,3832,569,5679759,NA,NA,0.12,0.01,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Emilia-Romagna",28170,11,145,28028,142,6538,760,4445549,NA,NA,3.19,0.01,0.02,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Friuli Venezia Giulia",3303,0,16,3290,13,1277,175,1198753,NA,NA,1.08,0,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Lazio",7995,38,247,7916,79,6421,943,5720796,NA,NA,1.38,0.04,0.04,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Liguria",9910,3,66,9871,39,1670,214,1509805,NA,NA,2.58,0.01,0.04,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Lombardia",92675,60,1537,91204,1471,6369,1416,9966992,NA,NA,14.76,0.04,0.24,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Marche",6768,0,14,6752,16,951,209,1501406,NA,NA,1.07,0,0.01,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Molise",441,0,2,439,2,176,39,296547,NA,NA,0.67,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"P.A. Bolzano",2615,1,3,2608,7,391,100,533715,NA,NA,1.31,0.01,0.01,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"P.A. Trento",4458,0,2,4443,15,517,60,544745,NA,NA,2.75,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Piemonte",31188,22,363,30989,199,5824,628,4273210,NA,NA,4.66,0.04,0.06,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Puglia",4520,1,31,4515,5,2799,462,3926931,NA,NA,0.13,0,0.01,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Sardegna",1368,0,10,1363,5,1602,216,1598225,NA,NA,0.31,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Sicilia",3070,5,21,3455,-385,2918,644,4840876,NA,NA,-7.95,0.01,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Toscana",10205,12,18,10165,40,5033,570,3668333,NA,NA,1.09,0.02,0,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Umbria",1438,2,5,1436,2,671,97,865013,NA,NA,0.23,0.02,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Valle d'Aosta",1191,0,4,1191,0,67,23,123895,NA,NA,0,0,0.06,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"Veneto",19235,1,30,19199,36,6000,1000,4852453,NA,NA,0.74,0,0,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Abruzzo",3281,3,49,3275,6,1324,185,1285256,NA,NA,0.47,0.02,0.04,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Basilicata",401,1,0,401,0,342,88,547579,NA,NA,0,0.01,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Calabria",1167,0,18,1162,5,821,151,1877728,NA,NA,0.27,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Campania",4615,1,48,4608,7,3832,569,5679759,NA,NA,0.12,0,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Emilia-Romagna",28198,11,140,28056,142,6538,760,4445549,NA,NA,3.19,0.01,0.02,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Friuli Venezia Giulia",3304,1,16,3296,8,1277,175,1198753,NA,NA,0.67,0.01,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Lazio",8009,39,247,7941,68,6421,943,5720796,NA,NA,1.19,0.04,0.04,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Liguria",9920,3,61,9875,45,1670,214,1509805,NA,NA,2.98,0.01,0.04,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Lombardia",92840,54,1401,91414,1426,6369,1416,9966992,NA,NA,14.31,0.04,0.22,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Marche",6768,0,13,6754,14,951,209,1501406,NA,NA,0.93,0,0.01,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Molise",441,0,2,439,2,176,39,296547,NA,NA,0.67,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"P.A. Bolzano",2618,1,3,2610,8,391,100,533715,NA,NA,1.5,0.01,0.01,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"P.A. Trento",4458,0,1,4446,12,517,60,544745,NA,NA,2.2,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Piemonte",31215,17,358,31029,186,5824,628,4273210,NA,NA,4.35,0.03,0.06,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Puglia",4525,1,32,4515,10,2799,462,3926931,NA,NA,0.25,0,0.01,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Sardegna",1369,0,9,1363,6,1602,216,1598225,NA,NA,0.38,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Sicilia",3070,5,21,3456,-386,2918,644,4840876,NA,NA,-7.97,0.01,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Toscana",10207,12,19,10172,35,5033,570,3668333,NA,NA,0.95,0.02,0,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Umbria",1438,2,5,1436,2,671,97,865013,NA,NA,0.23,0.02,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Valle d'Aosta",1193,0,4,1191,2,67,23,123895,NA,NA,1.61,0,0.06,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"Veneto",19238,1,27,19212,26,6000,1000,4852453,NA,NA,0.54,0,0,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Abruzzo",3281,3,50,3279,2,1324,185,1285256,NA,NA,0.16,0.02,0.04,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Basilicata",401,0,1,401,0,342,88,547579,NA,NA,0,0,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Calabria",1173,0,17,1162,11,821,151,1877728,NA,NA,0.59,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Campania",4617,1,41,4609,8,3832,569,5679759,NA,NA,0.14,0,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Emilia-Romagna",28221,12,131,28073,148,6538,760,4445549,NA,NA,3.33,0.02,0.02,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Friuli Venezia Giulia",3305,0,16,3296,9,1277,175,1198753,NA,NA,0.75,0,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Lazio",8017,39,247,7955,62,6421,943,5720796,NA,NA,1.08,0.04,0.04,2860.4,8581.19,14301.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Liguria",9927,2,59,9879,48,1670,214,1509805,NA,NA,3.18,0.01,0.04,754.9,2264.71,3774.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Lombardia",92968,53,1260,91658,1310,6369,1416,9966992,NA,NA,13.14,0.04,0.2,4983.5,14950.49,24917.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Marche",6768,0,14,6758,10,951,209,1501406,NA,NA,0.67,0,0.01,750.7,2252.11,3753.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Molise",441,0,2,439,2,176,39,296547,NA,NA,0.67,0,0.01,148.27,444.82,741.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"P.A. Bolzano",2622,1,4,2613,9,391,100,533715,NA,NA,1.69,0.01,0.01,266.86,800.57,1334.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"P.A. Trento",4463,0,0,4447,16,517,60,544745,NA,NA,2.94,0,0,272.37,817.12,1361.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Piemonte",31241,19,356,31059,182,5824,628,4273210,NA,NA,4.26,0.03,0.06,2136.6,6409.82,10683.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Puglia",4527,1,32,4515,12,2799,462,3926931,NA,NA,0.31,0,0.01,1963.47,5890.4,9817.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Sardegna",1369,0,9,1363,6,1602,216,1598225,NA,NA,0.38,0,0.01,799.11,2397.34,3995.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Sicilia",3072,6,20,3457,-385,2918,644,4840876,NA,NA,-7.95,0.01,0.01,2420.44,7261.31,12102.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Toscana",10210,9,19,10180,30,5033,570,3668333,NA,NA,0.82,0.02,0,1834.17,5502.5,9170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Umbria",1438,1,4,1436,2,671,97,865013,NA,NA,0.23,0.01,0.01,432.51,1297.52,2162.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Valle d'Aosta",1193,0,4,1191,2,67,23,123895,NA,NA,1.61,0,0.06,61.95,185.84,309.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"Veneto",19245,1,28,19219,26,6000,1000,4852453,NA,NA,0.54,0,0,2426.23,7278.68,12131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Abruzzo",3282,3,49,3279,3,1324,185,1285256,NA,NA,0.23,0.02,0.04,642.63,1927.88,3213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Basilicata",401,0,1,401,0,342,88,547579,NA,NA,0,0,0,273.79,821.37,1368.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Calabria",1174,0,15,1162,12,821,151,1877728,NA,NA,0.64,0,0.02,938.86,2816.59,4694.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Campania",4624,0,40,4613,11,3832,569,5679759,NA,NA,0.19,0,0.01,2839.88,8519.64,14199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Emilia-Romagna",28243,12,129,28084,159,6538,760,4445549,NA,NA,3.58,0.02,0.02,2222.77,6668.32,11113.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"Friuli Venezia Giulia",3305,0,15,3296,9,1277,175,1198753,NA,NA,0.75,0,0.01,599.38,1798.13,2996.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
